UUID	Linked_Image_URL	Linked_Image_Thumbnail_URL
1EA194EA45EE4C58AC3446898EB7BE93	https://collections.smvk.se/carlotta-em/web/image/zoom/2066753/1034.0027.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066754/thumbnail.jpg
97516AFC066F4C7D96D3914B1BA45039	https://collections.smvk.se/carlotta-em/web/image/zoom/2066757/1034.0028.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066758/thumbnail.jpg
BE62817634504B04B5376138028E7FDF	https://collections.smvk.se/carlotta-em/web/image/zoom/2066761/1034.0029.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066762/thumbnail.jpg
03ABDEDFF9F24AFD85576AF871781B42	https://collections.smvk.se/carlotta-em/web/image/zoom/2066765/1034.003.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066766/thumbnail.jpg
4AFAE7ED158B4C58B391C252A6C21029	https://collections.smvk.se/carlotta-em/web/image/zoom/2066778/1034.0031.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066779/thumbnail.jpg
E6A97F41E0824D0992316DA686919A6E	https://collections.smvk.se/carlotta-em/web/image/zoom/2066782/1034.0032.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066783/thumbnail.jpg
86AA968A860549FB934D96F331A175AE	https://collections.smvk.se/carlotta-em/web/image/zoom/2066782/1034.0032.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066783/thumbnail.jpg
010F4EAF348047F58FBD127460A72524	https://collections.smvk.se/carlotta-em/web/image/zoom/2066786/1034.0033.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066787/thumbnail.jpg
39CCA3EB4E4B43B08315D7D4504294B0	https://collections.smvk.se/carlotta-em/web/image/zoom/2066790/1034.0034.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066791/thumbnail.jpg
0B984B77EF1B4F90A80ACB5589AF817B	https://collections.smvk.se/carlotta-em/web/image/zoom/2082266/1034.0037.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2082267/thumbnail.jpg
B2F7D86E304844D985DBA26782902C09	https://collections.smvk.se/carlotta-em/web/image/zoom/2066810/1034.0040.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066811/thumbnail.jpg
86EE0618DA344D809C82B86F867E3A7B	https://collections.smvk.se/carlotta-em/web/image/zoom/2066814/1034.0040.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066815/thumbnail.jpg
0CC1B07AE4D84602BBE40812BDAC9178	https://collections.smvk.se/carlotta-em/web/image/zoom/2067363/1034.0041.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067364/thumbnail.jpg
A7353390D51E49CEBADF331AA2C85CFA	https://collections.smvk.se/carlotta-em/web/image/zoom/2067369/1034.0042.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067370/thumbnail.jpg
4405A540743D4BDAA53D419585FD5D51	https://collections.smvk.se/carlotta-em/web/image/zoom/2067379/1034.0042.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067380/thumbnail.jpg
